Transaction Type,Project Name,Status,Order Creation Date,Order Number,Process Group,ABT_Sch_Compl_Date,ABT_Act_Compl_Date,BD_Act_Compl_Date,Order Actual Sales No Freight,Order Est Weight Tons,Order Eng Manifest Total Tons,Order Actual Shipped Tons,Budget Hours,Actual Hours,Engineering Amt,Order Est Margin No Freight,Order Est Margin % No Freight,Order Actual Margin,Order Actual Margin %,Complexity,ECK_Date,ECK_Lead_Wks,Division,Region
GB/WS-CUSTOM-BLDR,ITASCA WWTP 1/17/18,CLOSED,2018-01-17,1801988601,MXC,2018-04-04,2018-04-04,2018-05-25,37040.3,3.817,3.94891407,3.94891407,88,120.15,16709.56,12661,34.18,14626.26,38.55,Simple (<=100),2018-05-25,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,IWOA LAKES COMMUNITY 5/22/17,CLOSED,2017-05-22,1701318801,MXC,2017-06-21,2017-06-21,2017-07-27,58474,24.003,18.383102735,18.383102735,119,131.1,17591,9263,15.84,20352.87,33.89,Moderate (100-200),2017-07-27,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,J & H OF THE CAROLINAS FULL PR,CLOSED,2016-04-12,1600859601,LAU,2016-05-20,2016-05-09,2016-06-24,590330.99,232.0105,243.000550945,243.000550945,524,699.25,58591,114331.4,19.37,92244.16,15.12,High Complex (400-800),2016-06-23,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,J. STADLER MACHINE ADD 3/27/19,CLOSED,2019-03-27,1900690201,MXC,,,2019-06-12,55574.78,19.0985,19.765897015,19.765897015,45,102,4662.9,12379.66,22.28,6602.55,11.48,Simple (<=100),2019-06-05,10,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JACKSON EDC BUILDING,CLOSED,2017-08-11,1701446801,MXC,2017-09-13,2017-09-13,2017-10-27,322616,124.3855,93.495278545,93.495278545,179,180.1,26420,72259,22.4,174136.67,52.46,Moderate (100-200),2017-10-27,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JACKSON LAB B62 WAREHOUSE,CLOSED,2018-10-29,1804379201,MXC,2018-12-19,,2019-01-25,289256.78,85.1825,80.58115826,80.58115826,308,236.75,48486.8,76870,26.57,104597.6,34.12,Complex (200-400),2019-01-25,12.5714285714286,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JALOREALESTATE G&GLUMBER4/5/19,CLOSED,2019-04-05,1900774201,MXC,,,2019-06-06,52094.35,18.801,19.13098525,19.13098525,57,127.27,5139.79,12084.29,23.2,3756.54,6.91,Simple (<=100),2019-06-06,8.85714285714286,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JAM TIRE 3/10/16,CLOSED,2016-03-10,1600588801,MXC,2016-04-04,2016-04-04,2016-04-20,44397,18.3555,19.060855815,19.060855815,89,151.25,12691,10696,24.09,3398.64,7.27,Simple (<=100),2016-04-19,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JAMES COOK LP HANGER,CLOSED,2019-05-21,1901103201,OS,2019-06-28,2019-06-28,2019-08-02,229309,64.868,60.82244781,60.82244781,440,432.25,66525,62481,27.25,82194.29,33.72,High Complex (400-800),2019-08-02,10.4285714285714,BUTLER,BDI
GB/WS-CUSTOM-BLDR,JAMIE STEPHENS STRIP MALL,CLOSED,2018-05-21,1803151701,MXC,,,2018-09-13,41959,8.992,9.144431025,9.144431025,86,150.75,12704,13920,33.18,9170.46,20.52,Simple (<=100),2018-09-12,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JAYCO 7/6/15,CLOSED,2015-07-06,1501169401,KAN,2015-07-28,2015-07-28,2015-08-13,154454,79.5545,79.41410561,79.41410561,98,141.5,14463,21389,13.85,29699.01,18.63,Simple (<=100),2015-08-12,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JBER TRUCK OFF LOAD FACILITY,CLOSED,2017-12-06,1702869801,MXC,,2018-01-26,2018-06-01,197972,27.2005,27.937030085,27.937030085,257,224.5,38007,72667,36.71,97464.14,49.23,Complex (200-400),2018-05-31,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JBF STAINLESS,CLOSED,2018-01-18,1802002601,KAN,,,2018-04-26,323023.63,175.0175,165.32897161,165.32897161,350,398,44574,35340,10.94,5185.49,1.51,Complex (200-400),2018-04-25,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JBS,CLOSED,2016-08-03,1601811101,VIS,2016-10-11,2016-10-11,2016-12-08,279589.01,117.995,126.726601305,126.726601305,429,422.75,1,84437,30.2,54642.94,19.18,High Complex (400-800),2016-12-07,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JBS BOILER BUILDING 4/20/18,CLOSED,2018-04-20,1802904201,MXC,2018-05-15,2018-05-15,2018-07-19,108464.12,29.0465,29.634709305,29.634709305,73,125.9,7450,18003.32,16.6,12056.23,10.74,Simple (<=100),2018-07-18,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JC LEWIS FORD,CLOSED,2017-11-30,1702826301,MXC,2018-01-18,2018-01-18,2018-02-22,103583.01,38.7435,41.77584671,41.77584671,254,311.5,6543,28482,27.5,10649.84,9.78,Complex (200-400),2018-02-21,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JC LEWIS FORD - STATESBORO,CLOSED,2018-02-16,1802267901,MXC,2018-04-06,,2018-04-30,105319,39.6695,40.971975535,40.971975535,236,222.75,6369,28628,27.18,14692.65,13.57,Complex (200-400),2018-04-27,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JCI,CLOSED,2014-10-20,1402045601,CE1,,2014-12-19,2015-02-06,300903.01,115.2395,101.21424477,101.21424477,536,507.5,68162,65284,21.7,95912.7,31.35,High Complex (400-800),2015-02-03,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JEFFERSON SCHOOL 9-27-16,CLOSED,2016-09-27,1602249601,MXC,,2016-12-20,2017-02-08,211655,55.5505,65.50149315,65.50149315,312,385.75,41752,53782,25.41,50072.5,23.38,Complex (200-400),2017-02-08,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JEM TECHNICAL 3/2/15,CLOSED,2015-03-02,1500338501,KAN,2015-03-26,2015-03-26,2015-04-09,25145.94,3.899,3.58793557,3.58793557,96,175.75,3316,16069,63.9,-13881.12,-54.84,Simple (<=100),2015-04-09,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JENKINS & WYNNE CAR WASH,CLOSED,2015-05-01,1500747401,MEX,2015-05-15,2015-05-15,2015-07-16,80181,26.074,26.514537005,26.514537005,200,203.25,24902,31390,39.15,24326.87,29.61,Moderate (100-200),2015-07-14,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JENKINS & WYNNE PROJECT,CLOSED,2014-12-12,1402360901,LAU,2015-02-04,2015-02-04,2015-02-26,134568,51.832,50.776533265,50.776533265,545,690.25,20992,31306,23.26,-10917.53,-7.52,High Complex (400-800),2015-02-23,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JEROME JOHNSON,CLOSED,2016-10-21,1602453601,MXC,2016-11-08,2016-11-04,2017-02-10,58874,21.0145,21.22421735,21.22421735,73,101.85,7177,11353,19.28,8754.31,14.87,Simple (<=100),2017-02-09,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JERRY'S EXPANSION,CLOSED,2018-05-15,1803107201,MXC,,,2018-08-10,107460.01,31.7785,30.713837645,30.713837645,90,161,13919,32005,29.78,36220.62,32.28,Simple (<=100),2018-08-01,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JERRY'S MARINA 2/19/18,CLOSED,2018-02-19,1802285801,KAN,2018-03-02,2018-03-02,2018-04-03,67619,21.8715,21.626666085,21.626666085,85,111.75,8895,18657,27.59,12181.35,17.07,Simple (<=100),2018-04-02,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JFK DAIRY 4/8/16,CLOSED,2016-04-08,1600833001,KAN,2016-05-13,2016-05-13,2016-07-14,326024.99,152.213,138.435861855,138.435861855,281,540.5,41470,69512,21.32,59859.97,17.88,Complex (200-400),2016-07-13,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JIM COAST SALES AND SERVICE,CLOSED,2018-03-24,1802631201,MXC,2018-04-20,2018-04-20,2018-06-19,179142,53.081,50.82773665,50.82773665,252,269,28993,54296,30.31,52794.85,28.91,Complex (200-400),2018-06-19,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JIM PEITZ HANGER,CLOSED,2018-03-09,1802468801,MXC,,,2018-06-06,120152.01,31.6295,44.590050915,44.590050915,228,230,34409,17772,14.79,-420.88,-0.33,Complex (200-400),2018-06-06,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JIM RAYSIK CLINTON 4/15/16,CLOSED,2016-04-15,1600897201,MXC,2016-05-10,2016-05-10,2016-06-23,72031,19.1965,19.75949392,19.75949392,192,207.25,28335,19945,27.69,22162.49,30.39,Moderate (100-200),2016-06-22,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JIM TUBBS 8/27/15,CLOSED,2015-08-27,1501541501,KAN,2015-09-18,2015-09-18,2015-11-02,120001.01,50.4525,49.952963255,49.952963255,117,126.25,17266,20910,17.42,24891.39,19.93,Moderate (100-200),2015-10-16,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JIM' S TREE SERVICE,ENTERED,2019-11-12,1902444801,KC2,2020-01-17,2020-01-17,,0,127.4485,0,0,228,340.5,0,102240,24.78,0,0,Complex (200-400),2020-03-05,16.2857142857143,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JIMENEZ FAMILY- SERGE BONALDO,ENTERED,2018-10-19,1804300901,VIS,2018-11-30,2018-11-30,,0,74.0655,0,0,185,76.25,0,35095,12.47,0,0,Moderate (100-200),,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JKS,CLOSED,2016-06-09,1601372301,MXC,,2016-08-17,2016-09-12,46783.66,9.284,9.497443,9.497443,116,147,14732.28,12003,25.66,9558.05,20.04,Moderate (100-200),2016-09-09,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JL MINTER ELECTRICAL CONTRACTO,CLOSED,2019-05-31,1901210901,MXC,2019-08-19,2019-08-19,2019-10-09,83706,24.4645,26.62712909,26.62712909,141,197,9108,22489,26.87,8300.8,9.62,Moderate (100-200),2019-10-09,18.7142857142857,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JOE HOLT BELLARMINE BUILDINGS,CLOSED,2016-08-18,1601927301,MXC,2016-09-13,2016-09-08,2017-02-01,123118,38.65,37.24958899,37.24958899,234,186.75,22384,28077,22.8,30495.62,24.77,Complex (200-400),2017-02-01,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JOE-A,CLOSED,2015-11-03,1502017201,VIS,2015-11-18,2015-11-24,2015-12-10,56317.01,13.7115,13.09645627,13.09645627,81.5,70.5,11152,14104,25.04,19395.73,34.44,Simple (<=100),2015-12-09,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JOHN ADAMS ACADEMY,CLOSED,2016-08-09,1601855001,MXC,,2018-01-11,2018-02-12,216948.99,64.774,57.74650716,57.74650716,248,350,27241,30744,14.17,48790.28,22.16,Complex (200-400),2018-02-09,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JOHN AMAREL SHOP,CLOSED,2018-03-29,1802651401,IN,2018-05-29,2018-05-29,2018-06-27,79481.99,17.469,16.3198228,16.3198228,156,275.75,27475,25779,32.43,21475.35,26.64,Moderate (100-200),2018-06-27,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JOHN DEERE -CANOPY STRUCTU 8/6,CLOSED,2015-08-06,1501371901,MXC,2015-08-26,2015-08-26,2015-09-07,52736.67,21.124,20.762777565,20.762777565,94,86.6,13726,13956,26.46,15729.08,29.35,Simple (<=100),2015-09-04,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JOHN DEERE HARVESTER STEEL 3/7,CLOSED,2016-03-07,1600556801,KAN,,,2016-03-22,20428.84,4.307,4.236864095,4.236864095,23,40.25,1948.06,6308.36,30.88,5971.98,28.02,Simple (<=100),2016-03-18,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JOHN HAESTAD,CLOSED,2016-02-29,1600495301,MXC,,,2016-04-12,63108,15.7445,19.6120629,19.6120629,111,106.25,10498,6094,9.66,17958.31,28.46,Moderate (100-200),2016-04-07,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JOHNSON COUNTY SEATS 10/2/19,BOOKED,2019-10-02,1902123701,MXC,2019-10-25,2019-10-25,2020-01-06,80070.11,20.802,24.10881499,24.10881499,71,98.45,7924,21039.41,26.28,21208.08,25.74,Simple (<=100),2020-01-03,13.2857142857143,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JOHNSONVILLE FD,CLOSED,2015-12-02,1502204301,CE1,2016-01-11,2016-01-11,2016-01-27,121844.94,38.003,33.383842855,33.383842855,337,398,23219,13114,10.76,27945.35,21.85,Complex (200-400),2016-01-26,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JOLLY FOX BREWERY,CLOSED,2018-11-28,1804604801,MXC,2018-12-03,2018-12-03,2019-01-25,89670.09,22.3105,22.77041526,22.77041526,115,202.3,12029,29920.68,33.37,18904.81,20.51,Moderate (100-200),2019-01-24,8.14285714285714,BUTLER,BCT
GB/WS-CUSTOM-BLDR,JOSH RAMEY,CLOSED,2018-03-29,1802699901,KC4,2018-07-31,2018-08-03,2019-08-16,21525,4.461,4.68216663,4.68216663,51,109.75,3701,7348,34.14,919.73,4.06,Simple (<=100),2019-07-31,69.8571428571429,BUTLER,BWE
GB/WS-CUSTOM-BLDR,JOSHUA BAPTIST CHURCH,CLOSED,2015-07-27,1501296401,IN,2015-11-06,2015-11-06,2016-07-20,154712.01,61.9355,61.64685862,61.64685862,0,1,0,32898,21.26,45928.27,28.72,Simple (<=100),2015-12-15,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,"JP RIVARD TRAILER SALES, INC.",CLOSED,2016-11-29,1602728401,MXC,2016-12-19,2016-12-19,2017-01-11,111734.01,39.032,40.745996005,40.745996005,84,110,7345,31145,27.87,32271.62,27.66,Simple (<=100),2017-01-11,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,JSR FARMS,CLOSED,2015-11-05,1502026201,MXC,2015-11-18,2015-11-18,2015-12-07,44418.99,17.5665,17.33424154,17.33424154,74,88,10970,6406,14.42,11013.44,24.79,Simple (<=100),2015-12-04,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,K&K ORDER 1 9/5/19,CLOSED,2019-09-05,1901918001,IN,2019-10-15,2019-10-15,2019-12-09,166239.02,56.4535,54.144418195,54.144418195,166,214.45,18909,41243,24.81,52787.22,30.95,Moderate (100-200),2019-12-06,13.1428571428571,BUTLER,BCT
GB/WS-CUSTOM-BLDR,K2 HOLDINGS 8/17/16,CLOSED,2016-08-17,1601914801,KAN,2016-09-06,2016-09-06,2016-10-03,299101,138.8705,133.9544977,133.9544977,191,197.75,25573,61584,20.59,83618.75,27.24,Moderate (100-200),2016-10-03,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KALAMAZOO WASTEWATER 10/17/17,CLOSED,2017-10-17,1702493401,MXC,2017-11-10,2017-11-10,2017-12-14,186178.68,72.604,70.90835184,70.90835184,135,101,6633.25,30742.41,16.51,52544.56,27.54,Moderate (100-200),2017-12-14,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KALMBACH FEEDS 11-19-19,BOOKED,2019-11-19,1902491401,KC2,2019-12-06,2019-12-06,2020-01-24,30260.46,8.398,8.30919159,7.89625159,71,107.25,7924,8049,24.92,2900.74,9.03,Simple (<=100),2020-01-23,9.28571428571429,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KALMBACH PROPERTIES 4/28/17,CLOSED,2017-04-28,1701127401,MXC,2017-05-15,2017-05-12,2017-07-18,137308,43.437,37.066458105,37.066458105,119,274.7,886,25009,18.21,35824.45,25.48,Moderate (100-200),2017-07-05,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KANDY BUSINESS PARK LOT 3,CLOSED,2015-05-21,1500897201,KAN,2015-10-30,2015-10-29,2017-10-18,95387,32.544,20.083274655,20.083274655,1321,1952.25,25634,20156,21.13,-138096.19,-141.56,Very High Complex (>800),2017-10-17,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KANE HARDWOOD,CLOSED,2016-02-02,1600274401,CAN,2016-03-04,,2016-03-31,100183,30.7505,32.71265297,32.71265297,382,301.25,51151,13156,13.13,14856.63,14.62,Complex (200-400),2016-03-31,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KAUAI BASE YARD IMPROVEMENTS,CLOSED,2017-02-08,1700410601,MXC,2017-03-15,2017-03-15,2017-06-13,142350,38.9605,41.4461474,41.4461474,207,214,29247,49448,34.74,40858.65,28.7,Complex (200-400),2017-06-13,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KAUTEX,CLOSED,2014-11-13,1402203101,CE1,2015-01-06,2015-01-06,2015-02-06,159228,56.6375,62.26848895,62.26848895,233,320.25,28402,13774.28,8.65,13110.18,7.72,Complex (200-400),2015-02-05,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KAWEAH PUMP,ENTERED,2019-12-02,1902564401,VIS,,,,0,8.758,0,0,88,42,0,2053,10.06,-4620,-430.57,Simple (<=100),,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KBR - DIEGO GARCIA GAS STATION,ENTERED,2019-10-02,1902128501,OS,2020-02-05,,,0,26.464,0,0,340,124.5,0,52030.64,29.95,0.26,0,Complex (200-400),2030-01-01,534.857142857143,BUTLER,BDI
GB/WS-CUSTOM-BLDR,KBR - DIEGO GARCIA JACK STAND,ENTERED,2020-01-09,2000046501,MXC,,,,0,7.2405,0,0,125,72.25,0,16651,28.08,0,0,Moderate (100-200),,,BUTLER,BDI
GB/WS-CUSTOM-BLDR,KC BOBCAT 11/11/14,CLOSED,2014-11-11,1402184501,MXC,2015-01-08,2015-01-08,2015-01-27,41223,9.607,10.82646513,10.82646513,117,99.5,16210,11251,27.29,12687.2,30.14,Moderate (100-200),2015-01-26,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KC BOBCAT TRACY MO 12/14/15,CLOSED,2015-12-14,1502287401,KAN,2016-01-20,2016-01-20,2016-02-09,81253,30.073,30.50005926,30.50005926,114,131,16825,17215,21.19,21617.84,26.06,Moderate (100-200),2016-02-09,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KCS MOSSVILLE-WESTLAKE LA 6/30,CLOSED,2016-06-30,1601559301,MXC,2016-11-29,2016-11-29,2016-12-27,183493.36,79.341,63.341760555,63.341760555,252,445.8,34020,29948,16.32,49657,25.91,Complex (200-400),2016-12-27,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KEDNUS 8/07/19,BOOKED,2019-08-07,1901710701,KC2,,,2019-12-19,279394.54,114.603,114.47574818,105.29345418,267,499,29468.8,59816.55,19.54,53596.75,18.22,Complex (200-400),2019-12-19,19.1428571428571,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KEISER WAREHOUSE,CLOSED,2017-11-27,1702723801,MXC,,,2018-07-23,222963,82.3535,64.75108,64.75108,165,263.5,16577,47174,21.16,71755.86,32.18,Moderate (100-200),2018-06-11,,BUTLER,BDI
GB/WS-CUSTOM-BLDR,KELLEY TENNIS FAC/7/27/17,CLOSED,2017-07-27,1701807501,MXC,2017-08-24,2017-08-24,2017-09-08,136754.01,43.826,48.47708707,48.47708707,68,110.8,6887,25482,18.63,35823.98,25.4,Simple (<=100),2017-09-07,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KELSEY,CLOSED,2019-09-06,1901932701,MXC,2019-12-12,2019-10-29,2020-01-22,183473.86,58.2975,54.429366705,54.429366705,180,162.75,20524.1,52107,28.4,73234.32,38.47,Moderate (100-200),2020-01-30,20.8571428571429,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KENDALL FORD,CLOSED,2017-08-29,1702079001,VIS,2017-10-13,2017-10-13,2017-11-20,475522,201.914,115.193526855,115.193526855,474,654.5,66583,75382,15.85,211318.33,40.74,High Complex (400-800),2017-11-17,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KENDALL MANUFACTURING 9-30-16,CLOSED,2016-09-30,1602290401,MXC,2016-10-15,2016-10-15,2016-11-11,14232,4.548,7.20201256,7.20201256,80,97.1,9534,-2180,-15.32,-4572.17,-29.81,Simple (<=100),2016-11-10,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KENT CO. WWTP - UV TANK CANOPY,CLOSED,2015-04-15,1500638101,CE1,2015-10-01,2015-10-01,2016-03-29,86951.01,20.9185,19.77769231,19.77769231,270,386.5,42801,16343,18.8,29965.07,33.76,Complex (200-400),2016-03-28,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KENT COUNTY GARAGE,CLOSED,2015-05-05,1500770401,MEX,2015-09-22,2015-09-21,2015-10-09,59638,23.7695,19.897088135,19.897088135,83,140.5,8398,10468,17.55,15309.07,24.91,Simple (<=100),2015-10-08,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KEOKUK COUNTY MAINT 1/24/19,CLOSED,2019-01-24,1900176501,KC2,2019-03-14,2019-03-14,2019-04-16,271814.49,72.7735,98.319319495,98.319319495,299,383.25,32536,45002.52,16.56,50304.58,17.94,Complex (200-400),2019-04-16,11.7142857142857,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KERN 4/17/15,CLOSED,2015-04-17,1500656901,KAN,,,2015-05-12,235761,104.073,99.463931595,99.463931595,208,75.75,28770,55348,23.48,88743.57,35.95,Complex (200-400),2015-05-08,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KETTLE RIVER WAREHOUSE 6/13/18,CLOSED,2018-06-13,1803344801,CE1,2018-08-30,2018-08-30,2018-09-26,251801.57,77.066,88.358056245,88.358056245,126,279,13131,50145.82,19.91,37037.7,14.35,Moderate (100-200),2018-09-26,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KIEWIT - CHARLOTTE COUNTY BLDG,BOOKED,2019-02-21,1900397601,MXC,2019-03-20,2019-03-20,2019-10-18,53400.5,9.3545,8.879425465,8.805625465,112,149.75,10216.9,15206,28.31,11410.61,20.06,Moderate (100-200),2019-10-17,34,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KINGSBURG DAFT,CLOSED,2017-05-30,1701337201,MXC,,,2017-10-17,65879,11.3245,10.872239125,10.872239125,147,218.2,21718,22004,33.4,27524.44,41.25,Moderate (100-200),2017-10-17,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KINGSVILLE VOLUNTEER FIRE STAT,CLOSED,2017-11-17,1702752901,MXC,2018-01-18,2018-01-19,2018-02-09,198421.99,44.6505,44.503955125,44.503955125,206,213.5,22717,39659,19.99,48576.33,24.14,Complex (200-400),2018-02-08,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KISH 600 RIDGE AVE,CLOSED,2019-05-16,1901116601,IN,,,2019-08-30,564175.81,195.2795,201.258359825,201.258359825,147,248.23,15696.81,124867,22.13,130948.28,22.51,Moderate (100-200),2019-08-30,15.1428571428571,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KITCHEN FARMS POTATO STRG 3/18,CLOSED,2016-03-18,1600630901,MXC,2016-04-15,2016-04-15,2016-05-17,402962,163.3165,162.474372905,162.474372905,256,280.85,37782,102466,25.43,115450.97,27.67,Complex (200-400),2016-05-17,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KITCHEN STORAGE,CLOSED,2018-10-01,1804158201,KC2,2018-12-07,2018-12-06,2019-01-18,31466.19,5.1235,4.682661655,4.682661655,114,116.25,11991.8,10230,32.51,5995.5,18.47,Moderate (100-200),2019-01-17,15.4285714285714,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KLA TENCOR,CLOSED,2016-05-24,1601209401,MXC,2016-07-01,2016-07-01,2016-08-05,47573.01,16.456,16.911486595,16.911486595,144,111.5,14048,12046,25.32,9564.35,19.75,Moderate (100-200),2016-08-04,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KLOTZ-GARDEN CITY AIRPORT 9/18,CLOSED,2015-09-18,1501681701,MXC,2015-10-09,2015-10-09,2015-11-03,90990,31.7795,32.663769175,32.663769175,114,132.25,16679,18127,19.92,18744.26,19.8,Moderate (100-200),2015-10-29,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KLX ADDITION,CLOSED,2018-05-31,1803225901,MXC,,,2018-09-07,76801,26.676,27.49477114,27.49477114,85,112,12422,16839,21.93,16506.5,19.19,Simple (<=100),2018-09-06,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KMM EXPANSION,CLOSED,2018-07-20,1803600301,MXC,2018-09-10,2018-09-12,2019-01-28,165889,67.1345,62.36221371,62.36221371,71,170,12045,23043,13.89,45222.97,22.32,Simple (<=100),2018-12-06,19.8571428571429,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KNAUF KINGMAN ROOF REPAIRS,CLOSED,2017-09-13,1702170801,VIS,,,2017-11-02,47626,17.2215,14.782056645,14.782056645,18,12.5,2341,16504,34.65,20004.78,36.82,Simple (<=100),2017-10-30,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,KNIFE RIVER SHOP ADD 2/28/20,ENTERED,2020-02-28,2000425801,IN,2020-04-28,,,0,55.6005,0,0,211,28.75,0,41912.65,20.96,-0.28,0,Complex (200-400),2020-06-04,13.8571428571429,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KNM BUILDING ADDITION 9/14/15,CLOSED,2015-09-14,1501644501,MXC,,2015-10-02,2015-11-05,85719.32,32.401,37.324569435,37.324569435,166,132.45,24498,15778,18.41,16752.67,19.11,Moderate (100-200),2015-11-04,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,KRAFT HEINZ L9 PACKAGING BUILD,CLOSED,2016-03-04,1600523401,MEX,2016-03-21,2016-03-11,2016-04-04,22686,5.4675,5.683293995,5.683293995,101,142.35,9999,5478,24.15,3437.34,15.15,Moderate (100-200),2016-04-01,,BUTLER,BDI
GB/WS-CUSTOM-BLDR,KUDOS ENTERPRISES 2018,CLOSED,2018-01-19,1802017301,MXC,2018-03-15,2018-03-12,2018-06-05,247653,74.4535,81.82486421,81.82486421,251,210.5,30751,55270,22.32,49178.06,19.57,Complex (200-400),2018-04-18,,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KUEHNE CHEMICAL COMPANY (PINNE,CLOSED,2018-05-16,1803127101,MXC,2018-07-23,2018-07-24,2018-08-31,193876.99,50.7085,45.34831009,45.34831009,124,167.6,14959,47588,24.55,58190.52,29.72,Moderate (100-200),2018-08-29,15,BUTLER,BEA
GB/WS-CUSTOM-BLDR,KUKER TRUCKING 4/20/18,CLOSED,2018-04-20,1802907901,MXC,2018-06-05,2018-06-05,2018-07-20,190759,50.9735,50.760247425,50.760247425,79,75.5,6276,39455,20.68,38760.41,19.56,Simple (<=100),2018-07-19,,BUTLER,BCT
GB/WS-CUSTOM-BLDR,LA FAIRGROUNDS,CLOSED,2016-08-19,1601937101,MXC,2016-09-01,,2016-12-19,90090,25.9085,26.681988775,26.681988775,144,113.5,22063,19802,21.98,29831.7,32.51,Moderate (100-200),2016-12-19,,BUTLER,BWE
GB/WS-CUSTOM-BLDR,LA PALMA PHASE II,CLOSED,2014-09-02,1401707601,VIS,2014-09-29,2014-09-24,2015-03-04,144836,37.7315,36.11332041,36.11332041,331,386.5,40766,37528,25.91,29378.98,20.05,Complex (200-400),2015-03-02,,BUTLER,BWE
